,date,hour,dayofweek,dayofyear,dayofmonth,weekofyear,temperature,dew_point,humidity,wind_speed,pressure,poi1,poi2,poi3,poi4,poi5,road_level,speed_limit,lat,lng,label
30422,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,1,5,1,3,3,-1,-1,24.480507,118.074707,0
30423,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,1,5,1,3,3,-1,-1,24.480507,118.074707,0
30424,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,1,5,1,3,3,-1,-1,24.480507,118.074707,0
30425,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,1,5,1,3,3,-1,-1,24.480507,118.074707,0
31142,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,1,0,1,9,9,-1,-1,24.482802,118.181329,0
31143,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,1,0,1,9,9,-1,-1,24.482802,118.181329,0
31144,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,1,0,1,9,9,-1,-1,24.482802,118.181329,0
31145,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,1,0,1,9,9,-1,-1,24.482802,118.181329,0
31862,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,0,1,0,4,4,-1,-1,24.483572,118.091167,1
31863,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,0,1,0,4,4,-1,-1,24.483572,118.091167,0
31864,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,0,1,0,4,4,-1,-1,24.483572,118.091167,0
31865,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,0,1,0,4,4,-1,-1,24.483572,118.091167,0
32582,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,0,7,4,7,7,-1,-1,24.485464,118.182546,0
32583,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,0,7,4,7,7,-1,-1,24.485464,118.182546,0
32584,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,0,7,4,7,7,-1,-1,24.485464,118.182546,0
32585,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,0,7,4,7,7,-1,-1,24.485464,118.182546,0
33302,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,0,1,0,3,3,44000,50,24.487382,118.091816,0
33303,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,0,1,0,3,3,44000,50,24.487382,118.091816,0
33304,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,0,1,0,3,3,44000,50,24.487382,118.091816,0
33305,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,0,1,0,3,3,44000,50,24.487382,118.091816,0
34022,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,2,8,6,14,14,-1,-1,24.487948,118.182953,0
34023,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,2,8,6,14,14,-1,-1,24.487948,118.182953,0
34024,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,2,8,6,14,14,-1,-1,24.487948,118.182953,0
34025,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,2,8,6,14,14,-1,-1,24.487948,118.182953,0
34742,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,2,10,7,14,14,-1,-1,24.488042999999998,118.18296799999999,0
34743,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,2,10,7,14,14,-1,-1,24.488042999999998,118.18296799999999,0
34744,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,2,10,7,14,14,-1,-1,24.488042999999998,118.18296799999999,0
34745,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,2,10,7,14,14,-1,-1,24.488042999999998,118.18296799999999,0
35462,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,4,0,6,16,16,45000,40,24.488216,118.181198,0
35463,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,4,0,6,16,16,45000,40,24.488216,118.181198,0
35464,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,4,0,6,16,16,45000,40,24.488216,118.181198,0
35465,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,4,0,6,16,16,45000,40,24.488216,118.181198,0
36182,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,2,1,1,2,2,-1,-1,24.48957,118.113051,0
36183,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,2,1,1,2,2,-1,-1,24.48957,118.113051,0
36184,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,2,1,1,2,2,-1,-1,24.48957,118.113051,0
36185,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,2,1,1,2,2,-1,-1,24.48957,118.113051,0
36902,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,2,2,0,2,2,44000,50,24.49287,118.097955,0
36903,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,2,2,0,2,2,44000,50,24.49287,118.097955,0
36904,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,2,2,0,2,2,44000,50,24.49287,118.097955,0
36905,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,2,2,0,2,2,44000,50,24.49287,118.097955,0
37622,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,0,9,2,1,1,45000,40,24.494131,118.11688799999999,0
37623,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,0,9,2,1,1,45000,40,24.494131,118.11688799999999,0
37624,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,0,9,2,1,1,45000,40,24.494131,118.11688799999999,0
37625,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,0,9,2,1,1,45000,40,24.494131,118.11688799999999,0
38342,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,0,0,0,1,1,-1,-1,24.494723999999998,118.18373999999999,1
38343,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,0,0,0,1,1,-1,-1,24.494723999999998,118.18373999999999,1
38344,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,0,0,0,1,1,-1,-1,24.494723999999998,118.18373999999999,1
38345,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,0,0,0,1,1,-1,-1,24.494723999999998,118.18373999999999,1
39062,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,1,9,2,12,12,45000,40,24.494932000000002,118.129379,0
39063,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,1,9,2,12,12,45000,40,24.494932000000002,118.129379,0
39064,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,1,9,2,12,12,45000,40,24.494932000000002,118.129379,0
39065,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,1,9,2,12,12,45000,40,24.494932000000002,118.129379,0
39782,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,2,6,2,5,5,44000,50,24.496093,118.10961,0
39783,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,2,6,2,5,5,44000,50,24.496093,118.10961,0
39784,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,2,6,2,5,5,44000,50,24.496093,118.10961,0
39785,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,2,6,2,5,5,44000,50,24.496093,118.10961,0
40502,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,3,6,3,4,4,-1,-1,24.496462,118.109477,1
40503,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,3,6,3,4,4,-1,-1,24.496462,118.109477,0
40504,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,3,6,3,4,4,-1,-1,24.496462,118.109477,0
40505,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,3,6,3,4,4,-1,-1,24.496462,118.109477,0
41222,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,0,7,2,2,2,47000,30,24.501107,118.11958,0
41223,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,0,7,2,2,2,47000,30,24.501107,118.11958,0
41224,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,0,7,2,2,2,47000,30,24.501107,118.11958,0
41225,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,0,7,2,2,2,47000,30,24.501107,118.11958,0
41942,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,2,4,1,2,2,45000,40,24.4711715,118.095533,0
41943,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,2,4,1,2,2,45000,40,24.4711715,118.095533,1
41944,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,2,4,1,2,2,45000,40,24.4711715,118.095533,1
41945,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,2,4,1,2,2,45000,40,24.4711715,118.095533,0
42662,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,2,3,1,2,2,-1,60,24.475832999999998,118.1023115,1
42663,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,2,3,1,2,2,-1,60,24.475832999999998,118.1023115,2
42664,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,2,3,1,2,2,-1,60,24.475832999999998,118.1023115,1
42665,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,2,3,1,2,2,-1,60,24.475832999999998,118.1023115,1
43382,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,1,3,1,5,5,49,5,24.462301,118.06986,0
43383,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,1,3,1,5,5,49,5,24.462301,118.06986,0
43384,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,1,3,1,5,5,49,5,24.462301,118.06986,0
43385,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,1,3,1,5,5,49,5,24.462301,118.06986,0
44102,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,3,4,1,3,3,-1,60,24.467377499999998,118.0935235,1
44103,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,3,4,1,3,3,-1,60,24.467377499999998,118.0935235,1
44104,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,3,4,1,3,3,-1,60,24.467377499999998,118.0935235,1
44105,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,3,4,1,3,3,-1,60,24.467377499999998,118.0935235,0
44822,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,8,17,6,0,0,45000,40,24.456077,118.070846,0
44823,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,8,17,6,0,0,45000,40,24.456077,118.070846,0
44824,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,8,17,6,0,0,45000,40,24.456077,118.070846,0
44825,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,8,17,6,0,0,45000,40,24.456077,118.070846,0
45542,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,2,9,2,3,3,45000,60,24.4808045,118.07953149999999,2
45543,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,2,9,2,3,3,45000,60,24.4808045,118.07953149999999,2
45544,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,2,9,2,3,3,45000,60,24.4808045,118.07953149999999,2
45545,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,2,9,2,3,3,45000,60,24.4808045,118.07953149999999,2
46262,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,6,9,4,1,1,-1,60,24.465876,118.07421000000001,1
46263,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,6,9,4,1,1,-1,60,24.465876,118.07421000000001,1
46264,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,6,9,4,1,1,-1,60,24.465876,118.07421000000001,0
46265,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,6,9,4,1,1,-1,60,24.465876,118.07421000000001,1
46982,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,2,4,2,0,0,-1,40,24.4464705,118.08273899999999,1
46983,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,2,4,2,0,0,-1,40,24.4464705,118.08273899999999,0
46984,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,2,4,2,0,0,-1,40,24.4464705,118.08273899999999,1
46985,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,2,4,2,0,0,-1,40,24.4464705,118.08273899999999,0
47702,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,0,10,1,4,4,45000,40,24.463299499999998,118.07723999999999,0
47703,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,0,10,1,4,4,45000,40,24.463299499999998,118.07723999999999,0
47704,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,0,10,1,4,4,45000,40,24.463299499999998,118.07723999999999,0
47705,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,0,10,1,4,4,45000,40,24.463299499999998,118.07723999999999,0
48422,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,0,2,0,1,1,45000,40,24.449120999999998,118.07821000000001,0
48423,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,0,2,0,1,1,45000,40,24.449120999999998,118.07821000000001,0
48424,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,0,2,0,1,1,45000,40,24.449120999999998,118.07821000000001,0
48425,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,0,2,0,1,1,45000,40,24.449120999999998,118.07821000000001,0
49142,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,0,4,1,3,3,45000,40,24.4387275,118.086183,0
49143,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,0,4,1,3,3,45000,40,24.4387275,118.086183,0
49144,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,0,4,1,3,3,45000,40,24.4387275,118.086183,0
49145,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,0,4,1,3,3,45000,40,24.4387275,118.086183,0
49862,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,1,1,0,3,3,45000,40,24.4715095,118.081364,0
49863,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,1,1,0,3,3,45000,40,24.4715095,118.081364,0
49864,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,1,1,0,3,3,45000,40,24.4715095,118.081364,0
49865,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,1,1,0,3,3,45000,40,24.4715095,118.081364,0
50582,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,6,2,1,2,2,45000,40,24.480849,118.0831115,0
50583,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,6,2,1,2,2,45000,40,24.480849,118.0831115,0
50584,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,6,2,1,2,2,45000,40,24.480849,118.0831115,0
50585,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,6,2,1,2,2,45000,40,24.480849,118.0831115,0
51302,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,0,0,1,0,0,49,60,24.4785525,118.08548449999999,0
51303,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,0,0,1,0,0,49,60,24.4785525,118.08548449999999,0
51304,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,0,0,1,0,0,49,60,24.4785525,118.08548449999999,0
51305,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,0,0,1,0,0,49,60,24.4785525,118.08548449999999,0
52022,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,1,4,0,3,3,45000,40,24.459502,118.08732450000001,0
52023,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,1,4,0,3,3,45000,40,24.459502,118.08732450000001,0
52024,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,1,4,0,3,3,45000,40,24.459502,118.08732450000001,0
52025,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,1,4,0,3,3,45000,40,24.459502,118.08732450000001,0
52742,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,0,0,0,1,1,-1,60,24.481476500000003,118.09114850000002,1
52743,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,0,0,0,1,1,-1,60,24.481476500000003,118.09114850000002,1
52744,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,0,0,0,1,1,-1,60,24.481476500000003,118.09114850000002,1
52745,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,0,0,0,1,1,-1,60,24.481476500000003,118.09114850000002,1
53462,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,3,5,1,1,1,-1,60,24.496899499999998,118.111709,2
53463,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,3,5,1,1,1,-1,60,24.496899499999998,118.111709,2
53464,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,3,5,1,1,1,-1,60,24.496899499999998,118.111709,2
53465,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,3,5,1,1,1,-1,60,24.496899499999998,118.111709,2
54182,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,0,3,1,2,2,-1,60,24.488965,118.0889885,1
54183,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,0,3,1,2,2,-1,60,24.488965,118.0889885,1
54184,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,0,3,1,2,2,-1,60,24.488965,118.0889885,1
54185,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,0,3,1,2,2,-1,60,24.488965,118.0889885,1
54902,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,0,0,0,0,0,45000,50,24.4335365,118.103251,1
54903,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,0,0,0,0,0,45000,50,24.4335365,118.103251,1
54904,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,0,0,0,0,0,45000,50,24.4335365,118.103251,1
54905,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,0,0,0,0,0,45000,50,24.4335365,118.103251,1
55622,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,4,4,1,4,4,-1,60,24.4812725,118.104021,0
55623,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,4,4,1,4,4,-1,60,24.4812725,118.104021,0
55624,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,4,4,1,4,4,-1,60,24.4812725,118.104021,0
55625,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,4,4,1,4,4,-1,60,24.4812725,118.104021,0
56342,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,3,6,2,5,5,-1,40,24.496252,118.109473,2
56343,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,3,6,2,5,5,-1,40,24.496252,118.109473,2
56344,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,3,6,2,5,5,-1,40,24.496252,118.109473,1
56345,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,3,6,2,5,5,-1,40,24.496252,118.109473,2
57062,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,1,6,2,5,5,45000,40,24.482136999999998,118.1122725,0
57063,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,1,6,2,5,5,45000,40,24.482136999999998,118.1122725,0
57064,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,1,6,2,5,5,45000,40,24.482136999999998,118.1122725,0
57065,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,1,6,2,5,5,45000,40,24.482136999999998,118.1122725,0
57782,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,4,7,5,8,8,-1,60,24.4794375,118.1173175,1
57783,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,4,7,5,8,8,-1,60,24.4794375,118.1173175,0
57784,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,4,7,5,8,8,-1,60,24.4794375,118.1173175,0
57785,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,4,7,5,8,8,-1,60,24.4794375,118.1173175,1
58502,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,0,7,1,9,9,-1,60,24.494851,118.12988349999999,0
58503,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,0,7,1,9,9,-1,60,24.494851,118.12988349999999,0
58504,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,0,7,1,9,9,-1,60,24.494851,118.12988349999999,0
58505,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,0,7,1,9,9,-1,60,24.494851,118.12988349999999,0
59222,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,2,11,3,2,2,-1,50,24.468582,118.17328549999999,0
59223,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,2,11,3,2,2,-1,50,24.468582,118.17328549999999,0
59224,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,2,11,3,2,2,-1,50,24.468582,118.17328549999999,0
59225,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,2,11,3,2,2,-1,50,24.468582,118.17328549999999,0
59942,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,0,10,3,10,10,-1,50,24.483832,118.174677,1
59943,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,0,10,3,10,10,-1,50,24.483832,118.174677,1
59944,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,0,10,3,10,10,-1,50,24.483832,118.174677,1
59945,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,0,10,3,10,10,-1,50,24.483832,118.174677,1
60662,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,0,0,0,1,1,45000,50,24.4726295,118.180573,0
60663,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,0,0,0,1,1,45000,50,24.4726295,118.180573,0
60664,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,0,0,0,1,1,45000,50,24.4726295,118.180573,0
60665,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,0,0,0,1,1,45000,50,24.4726295,118.180573,0
61382,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,1,2,1,0,0,45000,40,24.474165,118.18306799999999,0
61383,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,1,2,1,0,0,45000,40,24.474165,118.18306799999999,0
61384,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,1,2,1,0,0,45000,40,24.474165,118.18306799999999,0
61385,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,1,2,1,0,0,45000,40,24.474165,118.18306799999999,0
62102,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,1,2,0,8,8,45000,40,24.5137407514411,118.13569686642799,0
62103,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,1,2,0,8,8,45000,40,24.5137407514411,118.13569686642799,0
62104,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,1,2,0,8,8,45000,40,24.5137407514411,118.13569686642799,0
62105,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,1,2,0,8,8,45000,40,24.5137407514411,118.13569686642799,0
62822,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,4,2,1,1,1,-1,-1,24.5141934721346,118.09576113249202,0
62823,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,4,2,1,1,1,-1,-1,24.5141934721346,118.09576113249202,0
62824,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,4,2,1,1,1,-1,-1,24.5141934721346,118.09576113249202,0
62825,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,4,2,1,1,1,-1,-1,24.5141934721346,118.09576113249202,0
63542,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,5,2,1,1,1,-1,-1,24.514181662564102,118.095633815385,0
63543,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,5,2,1,1,1,-1,-1,24.514181662564102,118.095633815385,0
63544,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,5,2,1,1,1,-1,-1,24.514181662564102,118.095633815385,0
63545,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,5,2,1,1,1,-1,-1,24.514181662564102,118.095633815385,0
64262,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,3,8,2,9,9,44000,50,24.501050792892798,118.128101151027,0
64263,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,3,8,2,9,9,44000,50,24.501050792892798,118.128101151027,0
64264,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,3,8,2,9,9,44000,50,24.501050792892798,118.128101151027,0
64265,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,3,8,2,9,9,44000,50,24.501050792892798,118.128101151027,0
64982,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,2,7,2,9,9,-1,-1,24.501312651807197,118.12807293734899,0
64983,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,2,7,2,9,9,-1,-1,24.501312651807197,118.12807293734899,0
64984,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,2,7,2,9,9,-1,-1,24.501312651807197,118.12807293734899,0
64985,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,2,7,2,9,9,-1,-1,24.501312651807197,118.12807293734899,0
65702,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,0,7,3,9,9,45000,40,24.4970154678511,118.129636439086,0
65703,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,0,7,3,9,9,45000,40,24.4970154678511,118.129636439086,0
65704,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,0,7,3,9,9,45000,40,24.4970154678511,118.129636439086,0
65705,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,0,7,3,9,9,45000,40,24.4970154678511,118.129636439086,0
66422,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,1,2,0,8,8,45000,40,24.513736612094103,118.135654011861,0
66423,2016-09-08 15:00:00,15,3,252,8,36,66,52,60,11,30.03,1,2,0,8,8,45000,40,24.513736612094103,118.135654011861,0
66424,2016-09-08 16:00:00,16,3,252,8,36,64,54,68,11,30.03,1,2,0,8,8,45000,40,24.513736612094103,118.135654011861,0
66425,2016-09-08 17:00:00,17,3,252,8,36,63,54,72,13,30.06,1,2,0,8,8,45000,40,24.513736612094103,118.135654011861,0
67142,2016-09-08 14:00:00,14,3,252,8,36,66,52,60,9,30.06,1,7,0,12,12,47000,30,24.4935218986784,118.137569037004,0
